Sample in Buffer,Sample in Window,TRIGGER,fircomp_bd_i/system_ila_0/inst/probe0_1[17:0],fircomp_bd_i/system_ila_0/inst/probe1_1[13:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED
37077,37077,0,16,-93
37078,37078,0,16,-122
37079,37079,0,16,-91
37080,37080,0,16,-82
37081,37081,0,16,-802
37082,37082,0,16,-339
37083,37083,0,-3,-516
37084,37084,0,-3,-107
37085,37085,0,-3,-1086
37086,37086,0,-3,160
37087,37087,0,-3,487
37088,37088,0,-3,140
37089,37089,0,-3,-777
37090,37090,0,-3,-581
37091,37091,0,-3,135
37092,37092,0,-3,239
37093,37093,0,-20,142
37094,37094,0,-20,-819
37095,37095,0,-20,244
37096,37096,0,-20,-18
37097,37097,0,-20,138
37098,37098,0,-20,232
37099,37099,0,-20,186
37100,37100,0,-20,-27
37101,37101,0,-20,-90
37102,37102,0,-20,160
37103,37103,0,-30,494
37104,37104,0,-30,396
37105,37105,0,-30,206
37106,37106,0,-30,-275
37107,37107,0,-30,-288
37108,37108,0,-30,-52
37109,37109,0,-30,424
37110,37110,0,-30,412
37111,37111,0,-30,-93
37112,37112,0,-30,-120
37113,37113,0,-29,152
37114,37114,0,-29,476
37115,37115,0,-29,-638
37116,37116,0,-29,-10
37117,37117,0,-29,-878
37118,37118,0,-29,391
37119,37119,0,-29,155
37120,37120,0,-29,-38
37121,37121,0,-29,-20
37122,37122,0,-29,-55
37123,37123,0,-16,454
37124,37124,0,-16,-12
37125,37125,0,-16,-2
37126,37126,0,-16,937
37127,37127,0,-16,174
37128,37128,0,-16,-305
37129,37129,0,-16,-264
37130,37130,0,-16,-69
37131,37131,0,-16,204
37132,37132,0,-16,215
37133,37133,0,2,440
37134,37134,0,2,132
37135,37135,0,2,-612
37136,37136,0,2,-608
37137,37137,0,2,-93
37138,37138,0,2,-613
37139,37139,0,2,458
37140,37140,0,2,-265
37141,37141,0,2,-32
37142,37142,0,2,434
37143,37143,0,19,-363
37144,37144,0,19,174
37145,37145,0,19,167
37146,37146,0,19,499
37147,37147,0,19,-605
37148,37148,0,19,735
37149,37149,0,19,-326
37150,37150,0,19,455
37151,37151,0,19,-600
37152,37152,0,19,-284
37153,37153,0,30,146
37154,37154,0,30,-514
37155,37155,0,30,503
37156,37156,0,30,-333
37157,37157,0,30,-42
37158,37158,0,30,403
37159,37159,0,30,-569
37160,37160,0,30,240
37161,37161,0,30,424
37162,37162,0,30,730
37163,37163,0,29,-13
37164,37164,0,29,-114
37165,37165,0,29,643
37166,37166,0,29,176
37167,37167,0,29,-50
37168,37168,0,29,644
37169,37169,0,29,-268
37170,37170,0,29,980
37171,37171,0,29,475
37172,37172,0,29,457
37173,37173,0,17,-107
37174,37174,0,17,1022
37175,37175,0,17,-61
37176,37176,0,17,-33
37177,37177,0,17,-316
37178,37178,0,17,-112
37179,37179,0,17,212
37180,37180,0,17,-598
37181,37181,0,17,-337
37182,37182,0,17,761
37183,37183,0,-1,-802
37184,37184,0,-1,-90
37185,37185,0,-1,-39
37186,37186,0,-1,443
37187,37187,0,-1,-290
37188,37188,0,-1,-54
37189,37189,0,-1,-105
37190,37190,0,-1,-110
37191,37191,0,-1,246
37192,37192,0,-1,423
37193,37193,0,-18,-587
37194,37194,0,-18,491
37195,37195,0,-18,-260
37196,37196,0,-18,-537
37197,37197,0,-18,692
37198,37198,0,-18,-85
37199,37199,0,-18,-840
37200,37200,0,-18,-283
37201,37201,0,-18,-627
37202,37202,0,-18,431
37203,37203,0,-29,-597
37204,37204,0,-29,421
37205,37205,0,-29,-611
37206,37206,0,-29,181
37207,37207,0,-29,-88
37208,37208,0,-29,144
37209,37209,0,-29,-363
37210,37210,0,-29,480
37211,37211,0,-29,510
37212,37212,0,-29,-557
37213,37213,0,-28,237
37214,37214,0,-28,137
37215,37215,0,-28,-595
37216,37216,0,-28,181
37217,37217,0,-28,-330
37218,37218,0,-28,197
37219,37219,0,-28,-293
37220,37220,0,-28,210
37221,37221,0,-28,-280
37222,37222,0,-28,942
37223,37223,0,-18,223
37224,37224,0,-18,-597
37225,37225,0,-18,726
37226,37226,0,-18,-609
37227,37227,0,-18,-13
37228,37228,0,-18,669
37229,37229,0,-18,-330
37230,37230,0,-18,688
37231,37231,0,-18,-74
37232,37232,0,-18,154
37233,37233,0,0,762
37234,37234,0,0,-54
37235,37235,0,0,-567
37236,37236,0,0,186
37237,37237,0,0,234
37238,37238,0,0,412
37239,37239,0,0,482
37240,37240,0,0,-555
37241,37241,0,0,157
37242,37242,0,0,-382
37243,37243,0,17,246
37244,37244,0,17,-82
37245,37245,0,17,-262
37246,37246,0,17,-563
37247,37247,0,17,-531
37248,37248,0,17,-349
37249,37249,0,17,185
37250,37250,0,17,-257
37251,37251,0,17,178
37252,37252,0,17,198
37253,37253,0,28,-340
37254,37254,0,28,-584
37255,37255,0,28,923
37256,37256,0,28,-640
37257,37257,0,28,-374
37258,37258,0,28,220
37259,37259,0,28,494
37260,37260,0,28,-298
37261,37261,0,28,-65
37262,37262,0,28,402
37263,37263,0,28,251
37264,37264,0,28,419
37265,37265,0,28,745
37266,37266,0,28,155
37267,37267,0,28,642
37268,37268,0,28,176
37269,37269,0,28,685
37270,37270,0,28,-49
37271,37271,0,28,-534
37272,37272,0,28,-545
37273,37273,0,18,133
37274,37274,0,18,-798
37275,37275,0,18,221
37276,37276,0,18,466
37277,37277,0,18,-294
37278,37278,0,18,-66
37279,37279,0,18,-632
37280,37280,0,18,-257
37281,37281,0,18,-612
37282,37282,0,18,-92
37283,37283,0,2,-347
37284,37284,0,2,-117
37285,37285,0,2,-94
37286,37286,0,2,-362
37287,37287,0,2,-632
37288,37288,0,2,143
37289,37289,0,2,-301
37290,37290,0,2,-278
37291,37291,0,2,-861
37292,37292,0,2,447
37293,37293,0,-16,761
37294,37294,0,-16,-262
37295,37295,0,-16,190
37296,37296,0,-16,-26
37297,37297,0,-16,220
37298,37298,0,-16,400
37299,37299,0,-16,-2
37300,37300,0,-16,-362
37301,37301,0,-16,-326
37302,37302,0,-16,-72
37303,37303,0,-27,164
37304,37304,0,-27,-80
37305,37305,0,-27,650
37306,37306,0,-27,207
37307,37307,0,-27,-340
37308,37308,0,-27,510
37309,37309,0,-27,446
37310,37310,0,-27,-533
37311,37311,0,-27,224
37312,37312,0,-27,425
37313,37313,0,-28,-26
37314,37314,0,-28,-68
37315,37315,0,-28,197
37316,37316,0,-28,-543
37317,37317,0,-28,-582
37318,37318,0,-28,-116
37319,37319,0,-28,-799
37320,37320,0,-28,486
37321,37321,0,-28,234
37322,37322,0,-28,199
37323,37323,0,-19,654
37324,37324,0,-19,-604
37325,37325,0,-19,-111
37326,37326,0,-19,461
37327,37327,0,-19,-317
37328,37328,0,-19,-565
37329,37329,0,-19,224
37330,37330,0,-19,-45
37331,37331,0,-19,669
37332,37332,0,-19,-344
37333,37333,0,-3,393
37334,37334,0,-3,-321
37335,37335,0,-3,692
37336,37336,0,-3,-263
37337,37337,0,-3,-853
37338,37338,0,-3,-384
37339,37339,0,-3,155
37340,37340,0,-3,-13
37341,37341,0,-3,-827
37342,37342,0,-3,153
37343,37343,0,14,189
37344,37344,0,14,411
37345,37345,0,14,407
37346,37346,0,14,-318
37347,37347,0,14,483
37348,37348,0,14,-46
37349,37349,0,14,1197
37350,37350,0,14,469
37351,37351,0,14,-349
37352,37352,0,14,148
37353,37353,0,26,676
37354,37354,0,26,403
37355,37355,0,26,-549
37356,37356,0,26,724
37357,37357,0,26,986
37358,37358,0,26,466
37359,37359,0,26,-281
37360,37360,0,26,461
37361,37361,0,26,-42
37362,37362,0,26,713
37363,37363,0,28,676
37364,37364,0,28,-377
37365,37365,0,28,-365
37366,37366,0,28,759
37367,37367,0,28,-317
37368,37368,0,28,723
37369,37369,0,28,-114
37370,37370,0,28,-572
37371,37371,0,28,170
37372,37372,0,28,-77
37373,37373,0,20,454
37374,37374,0,20,-47
37375,37375,0,20,-65
37376,37376,0,20,-611
37377,37377,0,20,-816
37378,37378,0,20,-546
37379,37379,0,20,-104
37380,37380,0,20,698
37381,37381,0,20,474
37382,37382,0,20,755
37383,37383,0,4,-522
37384,37384,0,4,-287
37385,37385,0,4,-812
37386,37386,0,4,482
37387,37387,0,4,193
37388,37388,0,4,-314
37389,37389,0,4,-795
37390,37390,0,4,-638
37391,37391,0,4,-300
37392,37392,0,4,-102
37393,37393,0,-14,-111
37394,37394,0,-14,175
37395,37395,0,-14,-519
37396,37396,0,-14,-530
37397,37397,0,-14,-67
37398,37398,0,-14,-264
37399,37399,0,-14,687
37400,37400,0,-14,-74
37401,37401,0,-14,658
37402,37402,0,-14,-626
37403,37403,0,-26,139
37404,37404,0,-26,472
37405,37405,0,-26,-778
37406,37406,0,-26,475
37407,37407,0,-26,702
37408,37408,0,-26,250
37409,37409,0,-26,432
37410,37410,0,-26,-317
37411,37411,0,-26,473
37412,37412,0,-26,-5
37413,37413,0,-28,898
37414,37414,0,-28,397
37415,37415,0,-28,161
37416,37416,0,-28,244
37417,37417,0,-28,167
37418,37418,0,-28,128
37419,37419,0,-28,-278
37420,37420,0,-28,385
37421,37421,0,-28,-91
37422,37422,0,-28,432
37423,37423,0,-20,-123
37424,37424,0,-20,445
37425,37425,0,-20,242
37426,37426,0,-20,-541
37427,37427,0,-20,-22
37428,37428,0,-20,-47
37429,37429,0,-20,184
37430,37430,0,-20,-61
37431,37431,0,-20,385
37432,37432,0,-20,-81
37433,37433,0,-4,436
37434,37434,0,-4,-368
37435,37435,0,-4,-773
37436,37436,0,-4,-119
37437,37437,0,-4,-106
37438,37438,0,-4,472
37439,37439,0,-4,-549
37440,37440,0,-4,476
37441,37441,0,-4,-288
37442,37442,0,-4,686
37443,37443,0,13,-267
37444,37444,0,13,248
37445,37445,0,13,397
37446,37446,0,13,767
37447,37447,0,13,413
37448,37448,0,13,472
37449,37449,0,13,-296
37450,37450,0,13,640
37451,37451,0,13,-350
37452,37452,0,13,-622
37453,37453,0,26,-306
37454,37454,0,26,-309
37455,37455,0,26,490
37456,37456,0,26,396
37457,37457,0,26,729
37458,37458,0,26,-117
37459,37459,0,26,255
37460,37460,0,26,-108
37461,37461,0,26,-268
37462,37462,0,26,-128
37463,37463,0,28,151
37464,37464,0,28,-382
37465,37465,0,28,-636
37466,37466,0,28,221
37467,37467,0,28,-347
37468,37468,0,28,-289
37469,37469,0,28,-322
37470,37470,0,28,153
37471,37471,0,28,-332
37472,37472,0,28,205
37473,37473,0,20,501
37474,37474,0,20,-612
37475,37475,0,20,454
37476,37476,0,20,422
37477,37477,0,20,-32
37478,37478,0,20,676
37479,37479,0,20,-596
37480,37480,0,20,-317
37481,37481,0,20,-570
37482,37482,0,20,-607
37483,37483,0,5,-816
37484,37484,0,5,711
37485,37485,0,5,169
37486,37486,0,5,-339
37487,37487,0,5,198
37488,37488,0,5,183
37489,37489,0,5,-550
37490,37490,0,5,251
37491,37491,0,5,453
37492,37492,0,5,-69
37493,37493,0,-13,-356
37494,37494,0,-13,-41
37495,37495,0,-13,393
37496,37496,0,-13,253
37497,37497,0,-13,-118
37498,37498,0,-13,-278
37499,37499,0,-13,-336
37500,37500,0,-13,-327
37501,37501,0,-13,412
37502,37502,0,-13,675
37503,37503,0,-25,492
37504,37504,0,-25,-343
37505,37505,0,-25,763
37506,37506,0,-25,504
37507,37507,0,-25,-28
37508,37508,0,-25,230
37509,37509,0,-25,-25
37510,37510,0,-25,400
37511,37511,0,-25,-55
37512,37512,0,-25,231
37513,37513,0,-28,154
37514,37514,0,-28,-812
37515,37515,0,-28,253
37516,37516,0,-28,-545
37517,37517,0,-28,-92
37518,37518,0,-28,222
37519,37519,0,-28,-610
37520,37520,0,-28,187
37521,37521,0,-28,151
37522,37522,0,-28,-374
37523,37523,0,-20,644
37524,37524,0,-20,484
37525,37525,0,-20,155
37526,37526,0,-20,-5
37527,37527,0,-20,-343
37528,37528,0,-20,-357
37529,37529,0,-20,-620
37530,37530,0,-20,-288
37531,37531,0,-20,-22
37532,37532,0,-20,-37
37533,37533,0,-5,245
37534,37534,0,-5,-85
37535,37535,0,-5,-526
37536,37536,0,-5,389
37537,37537,0,-5,-354
37538,37538,0,-5,428
37539,37539,0,-5,195
37540,37540,0,-5,231
37541,37541,0,-5,-315
37542,37542,0,-5,-862
37543,37543,0,12,682
37544,37544,0,12,255
37545,37545,0,12,-82
37546,37546,0,12,384
37547,37547,0,12,-590
37548,37548,0,12,173
37549,37549,0,12,-382
37550,37550,0,12,-349
37551,37551,0,12,240
37552,37552,0,12,703
37553,37553,0,25,-124
37554,37554,0,25,182
37555,37555,0,25,-26
37556,37556,0,25,-364
37557,37557,0,25,-105
37558,37558,0,25,236
37559,37559,0,25,209
37560,37560,0,25,-49
37561,37561,0,25,968
37562,37562,0,25,-81
37563,37563,0,28,-91
37564,37564,0,28,199
37565,37565,0,28,393
37566,37566,0,28,-296
37567,37567,0,28,-43
37568,37568,0,28,418
37569,37569,0,28,-10
37570,37570,0,28,-310
37571,37571,0,28,-357
37572,37572,0,28,-101
37573,37573,0,20,505
37574,37574,0,20,424
37575,37575,0,20,190
37576,37576,0,20,-24
37577,37577,0,20,-58
37578,37578,0,20,-303
37579,37579,0,20,-282
37580,37580,0,20,690
37581,37581,0,20,-282
37582,37582,0,20,254
37583,37583,0,5,656
37584,37584,0,5,471
37585,37585,0,5,-21
37586,37586,0,5,-616
37587,37587,0,5,172
37588,37588,0,5,161
37589,37589,0,5,421
37590,37590,0,5,-68
37591,37591,0,5,728
37592,37592,0,5,-538
37593,37593,0,-12,-265
37594,37594,0,-12,-327
37595,37595,0,-12,935
37596,37596,0,-12,246
37597,37597,0,-12,206
37598,37598,0,-12,-797
37599,37599,0,-12,-297
37600,37600,0,-12,-40
37601,37601,0,-12,226
37602,37602,0,-12,-559
37603,37603,0,-24,226
37604,37604,0,-24,-591
37605,37605,0,-24,-125
37606,37606,0,-24,467
37607,37607,0,-24,-106
37608,37608,0,-24,231
37609,37609,0,-24,463
37610,37610,0,-24,-322
37611,37611,0,-24,131
37612,37612,0,-24,-87
37613,37613,0,-28,158
37614,37614,0,-28,-513
37615,37615,0,-28,234
37616,37616,0,-28,-533
37617,37617,0,-28,490
37618,37618,0,-28,-284
37619,37619,0,-28,387
37620,37620,0,-28,-39
37621,37621,0,-28,-47
37622,37622,0,-28,-118
37623,37623,0,-20,-120
37624,37624,0,-20,-259
37625,37625,0,-20,-356
37626,37626,0,-20,395
37627,37627,0,-20,422
37628,37628,0,-20,-298
37629,37629,0,-20,230
37630,37630,0,-20,-316
37631,37631,0,-20,677
37632,37632,0,-20,392
37633,37633,0,-5,-313
37634,37634,0,-5,182
37635,37635,0,-5,129
37636,37636,0,-5,456
37637,37637,0,-5,-281
37638,37638,0,-5,-7
37639,37639,0,-5,-869
37640,37640,0,-5,190
37641,37641,0,-5,-33
37642,37642,0,-5,491
37643,37643,0,12,-329
37644,37644,0,12,755
37645,37645,0,12,-363
37646,37646,0,12,-836
37647,37647,0,12,-593
37648,37648,0,12,-873
37649,37649,0,12,425
37650,37650,0,12,-259
37651,37651,0,12,656
37652,37652,0,12,721
37653,37653,0,24,442
37654,37654,0,24,134
37655,37655,0,24,502
37656,37656,0,24,249
37657,37657,0,24,-103
37658,37658,0,24,-368
37659,37659,0,24,-39
37660,37660,0,24,-291
37661,37661,0,24,196
37662,37662,0,24,701
37663,37663,0,28,244
37664,37664,0,28,-784
37665,37665,0,28,-316
37666,37666,0,28,-560
37667,37667,0,28,-377
37668,37668,0,28,204
37669,37669,0,28,176
37670,37670,0,28,-344
37671,37671,0,28,-344
37672,37672,0,28,-41
37673,37673,0,20,409
37674,37674,0,20,-15
37675,37675,0,20,450
37676,37676,0,20,674
37677,37677,0,20,236
37678,37678,0,20,247
37679,37679,0,20,-287
37680,37680,0,20,-322
37681,37681,0,20,739
37682,37682,0,20,139
37683,37683,0,5,-287
37684,37684,0,5,216
37685,37685,0,5,-119
37686,37686,0,5,194
37687,37687,0,5,-333
37688,37688,0,5,147
37689,37689,0,5,485
37690,37690,0,5,-98
37691,37691,0,5,246
37692,37692,0,5,641
37693,37693,0,-12,466
37694,37694,0,-12,225
37695,37695,0,-12,-354
37696,37696,0,-12,655
37697,37697,0,-12,-73
37698,37698,0,-12,-86
37699,37699,0,-12,692
37700,37700,0,-12,487
37701,37701,0,-12,-561
37702,37702,0,-12,-375
37703,37703,0,-24,-619
37704,37704,0,-24,-822
37705,37705,0,-24,202
37706,37706,0,-24,640
37707,37707,0,-24,-557
37708,37708,0,-24,728
37709,37709,0,-24,-357
37710,37710,0,-24,148
37711,37711,0,-24,1001
37712,37712,0,-24,660
37713,37713,0,-28,-27
37714,37714,0,-28,436
37715,37715,0,-28,-61
37716,37716,0,-28,154
37717,37717,0,-28,-338
37718,37718,0,-28,688
37719,37719,0,-28,938
37720,37720,0,-28,474
37721,37721,0,-28,-770
37722,37722,0,-28,390
37723,37723,0,-20,-94
37724,37724,0,-20,-524
37725,37725,0,-20,-13
37726,37726,0,-20,-88
37727,37727,0,-20,730
37728,37728,0,-20,439
37729,37729,0,-20,-1042
37730,37730,0,-20,-817
37731,37731,0,-20,253
37732,37732,0,-20,236
37733,37733,0,-5,-332
37734,37734,0,-5,-580
37735,37735,0,-5,-311
37736,37736,0,-5,-583
37737,37737,0,-5,951
37738,37738,0,-5,207
37739,37739,0,-5,492
37740,37740,0,-5,-519
37741,37741,0,-5,-300
37742,37742,0,-5,456
37743,37743,0,12,-82
37744,37744,0,12,658
37745,37745,0,12,939
37746,37746,0,12,-865
37747,37747,0,12,-268
37748,37748,0,12,181
37749,37749,0,12,-272
37750,37750,0,12,-266
37751,37751,0,12,-122
37752,37752,0,12,136
37753,37753,0,24,672
37754,37754,0,24,-361
37755,37755,0,24,430
37756,37756,0,24,-124
37757,37757,0,24,-51
37758,37758,0,24,133
37759,37759,0,24,-277
37760,37760,0,24,385
37761,37761,0,24,-547
37762,37762,0,24,481
37763,37763,0,28,-886
37764,37764,0,28,-534
37765,37765,0,28,-328
37766,37766,0,28,-880
37767,37767,0,28,-75
37768,37768,0,28,-600
37769,37769,0,28,-546
37770,37770,0,28,-45
37771,37771,0,28,-107
37772,37772,0,28,678
37773,37773,0,20,238
37774,37774,0,20,990
37775,37775,0,20,743
37776,37776,0,20,161
37777,37777,0,20,-522
37778,37778,0,20,-625
37779,37779,0,20,-632
37780,37780,0,20,-610
37781,37781,0,20,-285
37782,37782,0,20,243
37783,37783,0,5,483
37784,37784,0,5,-48
37785,37785,0,5,749
37786,37786,0,5,488
37787,37787,0,5,759
37788,37788,0,5,155
37789,37789,0,5,-13
37790,37790,0,5,143
37791,37791,0,5,197
37792,37792,0,5,411
37793,37793,0,-12,743
37794,37794,0,-12,669
37795,37795,0,-12,-55
37796,37796,0,-12,-535
37797,37797,0,-12,-522
37798,37798,0,-12,-22
37799,37799,0,-12,436
37800,37800,0,-12,-72
37801,37801,0,-12,-612
37802,37802,0,-12,254
37803,37803,0,-24,-293
37804,37804,0,-24,-118
37805,37805,0,-24,-581
37806,37806,0,-24,-85
37807,37807,0,-24,-77
37808,37808,0,-24,-324
37809,37809,0,-24,146
37810,37810,0,-24,-540
37811,37811,0,-24,429
37812,37812,0,-24,240
37813,37813,0,-28,-88
37814,37814,0,-28,233
37815,37815,0,-28,235
37816,37816,0,-28,-631
37817,37817,0,-28,132
37818,37818,0,-28,-121
37819,37819,0,-28,157
37820,37820,0,-28,130
37821,37821,0,-28,688
37822,37822,0,-28,494
37823,37823,0,-20,255
37824,37824,0,-20,-615
37825,37825,0,-20,175
37826,37826,0,-20,-110
37827,37827,0,-20,684
37828,37828,0,-20,233
37829,37829,0,-20,-5
37830,37830,0,-20,-640
37831,37831,0,-20,985
37832,37832,0,-20,-6
37833,37833,0,-5,479
37834,37834,0,-5,180
37835,37835,0,-5,-370
37836,37836,0,-5,183
37837,37837,0,-5,-282
37838,37838,0,-5,-116
37839,37839,0,-5,661
37840,37840,0,-5,190
37841,37841,0,-5,667
37842,37842,0,-5,238
37843,37843,0,12,-354
37844,37844,0,12,-23
37845,37845,0,12,-810
37846,37846,0,12,-111
37847,37847,0,12,-345
37848,37848,0,12,464
37849,37849,0,12,-873
37850,37850,0,12,437
37851,37851,0,12,221
37852,37852,0,12,150
37853,37853,0,24,398
37854,37854,0,24,-563
37855,37855,0,24,445
37856,37856,0,24,451
37857,37857,0,24,-317
37858,37858,0,24,-282
37859,37859,0,24,-103
37860,37860,0,24,925
37861,37861,0,24,219
37862,37862,0,24,433
37863,37863,0,27,130
37864,37864,0,27,-832
37865,37865,0,27,-311
37866,37866,0,27,664
37867,37867,0,27,236
37868,37868,0,27,478
37869,37869,0,27,419
37870,37870,0,27,227
37871,37871,0,27,-583
37872,37872,0,27,-530
37873,37873,0,20,762
37874,37874,0,20,401
37875,37875,0,20,140
37876,37876,0,20,-308
37877,37877,0,20,-553
37878,37878,0,20,-611
37879,37879,0,20,-515
37880,37880,0,20,177
37881,37881,0,20,510
37882,37882,0,20,244
37883,37883,0,5,431
37884,37884,0,5,505
37885,37885,0,5,-289
37886,37886,0,5,-7
37887,37887,0,5,-535
37888,37888,0,5,-67
37889,37889,0,5,-271
37890,37890,0,5,689
37891,37891,0,5,-530
37892,37892,0,5,-548
37893,37893,0,-12,393
37894,37894,0,-12,-270
37895,37895,0,-12,181
37896,37896,0,-12,-588
37897,37897,0,-12,720
37898,37898,0,-12,171
37899,37899,0,-12,-821
37900,37900,0,-12,412
37901,37901,0,-12,-576
37902,37902,0,-12,686
37903,37903,0,-24,510
37904,37904,0,-24,214
37905,37905,0,-24,-257
37906,37906,0,-24,-1
37907,37907,0,-24,-298
37908,37908,0,-24,-281
37909,37909,0,-24,-848
37910,37910,0,-24,-113
37911,37911,0,-24,-382
37912,37912,0,-24,-297
37913,37913,0,-27,-97
37914,37914,0,-27,255
37915,37915,0,-27,-633
37916,37916,0,-27,729
37917,37917,0,-27,188
37918,37918,0,-27,-42
37919,37919,0,-27,142
37920,37920,0,-27,153
37921,37921,0,-27,-560
37922,37922,0,-27,464
37923,37923,0,-20,-358
37924,37924,0,-20,-355
37925,37925,0,-20,648
37926,37926,0,-20,163
37927,37927,0,-20,-841
37928,37928,0,-20,173
37929,37929,0,-20,-101
37930,37930,0,-20,-78
37931,37931,0,-20,-515
37932,37932,0,-20,-21
37933,37933,0,-5,-349
37934,37934,0,-5,-110
37935,37935,0,-5,715
37936,37936,0,-5,-47
37937,37937,0,-5,1009
37938,37938,0,-5,482
37939,37939,0,-5,-344
37940,37940,0,-5,926
37941,37941,0,-5,-551
37942,37942,0,-5,228
37943,37943,0,12,649
37944,37944,0,12,-1135
37945,37945,0,12,-774
37946,37946,0,12,-350
37947,37947,0,12,-561
37948,37948,0,12,-34
37949,37949,0,12,-624
37950,37950,0,12,211
37951,37951,0,12,-83
37952,37952,0,12,-101
37953,37953,0,24,457
37954,37954,0,24,-271
37955,37955,0,24,392
37956,37956,0,24,148
37957,37957,0,24,445
37958,37958,0,24,957
37959,37959,0,24,485
37960,37960,0,24,493
37961,37961,0,24,-1057
37962,37962,0,24,-775
37963,37963,0,26,-74
37964,37964,0,26,447
37965,37965,0,26,-72
37966,37966,0,26,-541
37967,37967,0,26,193
37968,37968,0,26,649
37969,37969,0,26,-88
37970,37970,0,26,-313
37971,37971,0,26,391
37972,37972,0,26,425
37973,37973,0,19,392
37974,37974,0,19,967
37975,37975,0,19,204
37976,37976,0,19,-38
37977,37977,0,19,128
37978,37978,0,19,-889
37979,37979,0,19,678
37980,37980,0,19,-36
37981,37981,0,19,141
37982,37982,0,19,-372
37983,37983,0,4,973
37984,37984,0,4,-27
37985,37985,0,4,138
37986,37986,0,4,650
37987,37987,0,4,723
37988,37988,0,4,472
37989,37989,0,4,-27
37990,37990,0,4,-275
37991,37991,0,4,145
37992,37992,0,4,-125
37993,37993,0,-12,-64
37994,37994,0,-12,137
37995,37995,0,-12,-350
37996,37996,0,-12,240
37997,37997,0,-12,-269
37998,37998,0,-12,208
37999,37999,0,-12,-10
38000,38000,0,-12,228
38001,38001,0,-12,-615
38002,38002,0,-12,389
38003,38003,0,-23,722
38004,38004,0,-23,191
38005,38005,0,-23,188
38006,38006,0,-23,-877
38007,38007,0,-23,-609
38008,38008,0,-23,-53
38009,38009,0,-23,183
38010,38010,0,-23,-36
38011,38011,0,-23,-74
38012,38012,0,-23,-544
38013,38013,0,-26,-80
38014,38014,0,-26,-98
38015,38015,0,-26,-76
38016,38016,0,-26,497
38017,38017,0,-26,169
38018,38018,0,-26,-84
38019,38019,0,-26,-27
38020,38020,0,-26,-335
38021,38021,0,-26,-289
38022,38022,0,-26,409
38023,38023,0,-18,-39
38024,38024,0,-18,-374
38025,38025,0,-18,447
38026,38026,0,-18,-801
38027,38027,0,-18,166
38028,38028,0,-18,-516
38029,38029,0,-18,196
38030,38030,0,-18,-45
38031,38031,0,-18,-24
38032,38032,0,-18,-551
38033,38033,0,-4,407
38034,38034,0,-4,-290
38035,38035,0,-4,-537
38036,38036,0,-4,-314
38037,38037,0,-4,-124
38038,38038,0,-4,179
38039,38039,0,-4,238
38040,38040,0,-4,-612
38041,38041,0,-4,-57
38042,38042,0,-4,434
38043,38043,0,12,249
38044,38044,0,12,191
38045,38045,0,12,674
38046,38046,0,12,247
38047,38047,0,12,413
38048,38048,0,12,139
38049,38049,0,12,-7
38050,38050,0,12,-58
38051,38051,0,12,-350
38052,38052,0,12,765
38053,38053,0,23,-553
38054,38054,0,23,679
38055,38055,0,23,658
38056,38056,0,23,-124
38057,38057,0,23,-40
38058,38058,0,23,-75
38059,38059,0,23,247
38060,38060,0,23,395
38061,38061,0,23,421
38062,38062,0,23,464
38063,38063,0,25,-3
38064,38064,0,25,-547
38065,38065,0,25,439
38066,38066,0,25,-273
38067,38067,0,25,180
38068,38068,0,25,-545
38069,38069,0,25,-795
38070,38070,0,25,211
38071,38071,0,25,-52
38072,38072,0,25,-521
38073,38073,0,18,-835
38074,38074,0,18,664
38075,38075,0,18,-513
38076,38076,0,18,746
38077,38077,0,18,174
38078,38078,0,18,-592
38079,38079,0,18,-312
38080,38080,0,18,-624
38081,38081,0,18,-379
38082,38082,0,18,932
38083,38083,0,4,509
38084,38084,0,4,-72
38085,38085,0,4,430
38086,38086,0,4,-312
38087,38087,0,4,-842
